item_number,item_description,group_name,vendor_price_usd,price_valid_till,notes,price_expired,phase_out_flag,vendor,vendor_brand,country,price_type,source_file
316063980,Gear housing compl.                     ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316063990,Gear flange cpl.                        ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064000,Drill driving sleeve compl.             ,Spare Part,47.39,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064010,Wobbler drive compl.                    ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064020,Maintenance kit SDS                     ,Spare Part,49.7,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064040,Gear housing w.flange                   ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064060,Ratched wheel set                       ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064080,"Safety clutch compl.,M14                ",Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064090,Gear flange cpl.                        ,Spare Part,40.135,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064100,Gear flange cpl.                        ,Spare Part,40.135,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064110,Gear flange cpl.                        ,Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064120,Gear flange cpl.                        ,Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064130,Gear flange cpl.                        ,Spare Part,42.39,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064140,Gear flange cpl.                        ,Spare Part,42.39,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064150,Adaptor compl.                          ,Spare Part,49.7,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064160,"BANDSAW WHEEL, UPPER                    ",Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064340,Screwdriver set                         ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064350,Flange kit set                          ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064360,Insert Set                              ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064460,electronic unit w.switch                ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064470,Flexible shaft core packed              ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064490,Control knob compl.                     ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064530,Electronic unit w.switch                ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064540,Electronic unit w.switch                ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064550,Electronic unit w.switch                ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064560,Pinion shaft w. clutch                  ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064590,Gear flange cpl.                        ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064610,Gear housing compl.                     ,Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064620,Gear housing compl.                     ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064670,Safety clutch w.pinion                  ,Spare Part,40.135,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064680,"Quicknut,M14                            ",Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064690,"Quicknut,5/8""                           ",Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064710,Gear housing compl.                     ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064720,Electronic unit w.switch                ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064730,"Brush holder compl.,230V                ",Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064740,Brush holder compl.cut-off              ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064750,Pinion shaft w. clutch                  ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064770,router bit compl. pointed               ,Spare Part,110.185,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064780,Safety clutch w.pinion                  ,Spare Part,69.735,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064790,Safety clutch w.pinion                  ,Spare Part,42.39,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064800,Autobalancer                            ,Spare Part,27.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064810,Brake unit compl.                       ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064820,Spindle compl.                          ,Spare Part,24.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064830,Wheel guard compl.                      ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064840,Housing                                 ,Spare Part,349.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064890,Collet compl.                           ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064900,Collet compl.                           ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064910,Safety clutch                           ,Spare Part,44.695,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064920,Gear housing compl.                     ,Spare Part,84.76,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064930,Gear housing compl.                     ,Spare Part,55.09,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064940,Gear housing compl.                     ,Spare Part,64.725,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064950,Gear housing compl.                     ,Spare Part,80.135,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064980,Intermediate shaft compl.               ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316064990,Intermediate shaft compl.               ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065010,Safety clutch                           ,Spare Part,44.695,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065040,Wheel guard                             ,Spare Part,89.38,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065050,Wheel guard compl.                      ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065060,Parallel guide compl.                   ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065070,Upper guard comp.                       ,Spare Part,49.7,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065080,Upper Guard Logo Cover compl.           ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065090,Handle comp.                            ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065100,Upper Guard Cover P compl.              ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065110,Upper Guard Cover A compl.              ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065120,Big pulley comp.                        ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065130,Flange with elektronic                  ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065150,Intermediate flange compl.              ,Spare Part,29.895,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065160,Wheel guard compl.                      ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065180,Biax Gear Set 25                        ,Spare Part,597.93,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065200,Safety clutch w.pinion                  ,Spare Part,64.725,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065220,Spindle head compl.                     ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065230,"Armature compl.,                        ",Spare Part,24.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065240,Intermediate shaft compl.               ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065250,"Spindle compl.,WBA M14 D180             ",Spare Part,44.695,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065260,"Spindle compl.,WA M14 D180              ",Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065300,Switch trigger compl.                   ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065310,Brake unit compl.                       ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065320,"Switch with elektronic,230 V / 50-60 Hz ",Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065360,Striker compl.                          ,Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065390,Switch and electronic                   ,Spare Part,55.09,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065400,Switch and electronic                   ,Spare Part,55.09,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065410,Switch and electronic                   ,Spare Part,49.7,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065420,Brush holder set                        ,Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065430,Shaft compl.                            ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065450,Carbon brush set cut-off                ,Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065460,Carbon brush set cut-off                ,Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065470,Bowhandle compl.                        ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065500,gearbox compl.                          ,Spare Part,74.74,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065510,Gear housing compl.                     ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065540,Electronic unit w.switch                ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065550,Battery housing compl.                  ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065620,Gear-box compl.                         ,Spare Part,89.38,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065630,Safety clutch w.pinion                  ,Spare Part,64.725,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065640,Drill driving sleeve compl.             ,Spare Part,40.135,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065650,Intermediate shaft compl.               ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065660,Shaft compl.                            ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065670,Gear housing rear compl.                ,Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065680,Gear housing front compl.               ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065690,"Motor compl.,18 V                       ",Spare Part,89.38,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
316065700,Striker cpl.                            ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
