item_number,item_description,pt_current_price,pt_cpl35_price,pt_price_change_pct,standard_pack,inner_qty,master_qty,upc,class_code,class_desc,brand_code,brand_desc,subclass_code,subclass_desc,group_name,is_new_item,pt_price_ca35,pt_price_ca40,vendor,vendor_brand,country,price_type,source_file
M7019B,8 oz. Stubby Claw Hammer,4.82,4.82,0.0,6.0,6,24,39564570193.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,Counter Top,,4.54,4.19,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7020B,16 oz. Claw Hammer w/Fiberglass Handle,6.3,6.29,-0.0015873015873015,1.0,6,24,39564570209.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,5.91,5.45,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7030B,12 oz. Ball Pein Hammer,5.93,5.93,0.0,1.0,6,48,39564570308.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,5.67,5.24,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7032B,16 oz. Ball Pein Hammer,6.04,6.03,-0.0016556291390728,1.0,6,36,39564570322.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,5.74,5.3,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7034B,24 oz. Ball Pein Hammer,8.42,8.43,0.0011876484560569,1.0,6,24,39564570346.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,8.01,7.4,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7036B,32 oz. Ball Pein Hammer,8.98,8.98,0.0,1.0,6,24,39564570360.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,8.51,7.85,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7040B,3 lb. Cross Pein & 3 lb. Sledge,17.8,21.42,0.2033707865168539,1.0,2,4,39564570407.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,16.4,15.14,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7046,8 pc. Hammer and Punch Set,16.28,16.27,-0.0006142506142506,1.0,1,6,39564154065.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,15.02,15.02,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7047,9 pc. Hammer and Punch Set,33.62,33.62,0.0,1.0,1,6,39564154072.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,31.04,31.04,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M705,Gravity Feed HVLP Touch-up Gun,32.16,32.16,0.0,1.0,1,10,39564507052.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,30.81,28.44,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M706,2 pc. Production Spray Gun Set,65.91,65.91,0.0,1.0,1,5,39564507069.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,62.52,57.72,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M707,3 pc. Production Spray Gun Set,96.29,96.28,-0.0001038529442309,1.0,1,5,39564507076.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,91.42,84.39,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M708,HVLP Gravity Feed Spray Gun 1.3 mm,40.5,40.5,0.0,1.0,1,5,39564507083.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,38.53,35.56,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M710,HVLP Gravity Feed Spray Gun 1.5 mm,40.5,40.5,0.0,1.0,1,5,39564507106.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,38.81,35.83,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7100,3 lb. Sledge Hammer w/Fiberglass Handle,9.74,9.74,0.0,1.0,4,8,39564571008.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,9.26,8.54,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7101,4 lb. Sledge Hammer w/Fiberglass Handle,12.11,14.57,0.2031379025598678,1.0,1,4,39564571015.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,11.47,10.58,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7102,6 lb. Sledge Hammer w/Fiberglass Handle,22.03,26.94,0.2228778937812074,1.0,2,4,39564571022.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,20.74,19.15,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7103,8 lb. Sledge Hammer w/Fiberglass Handle,25.25,31.21,0.236039603960396,1.0,1,4,39564571039.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,23.69,21.87,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7104,3 lb. Cross Pein Hammer,11.83,11.83,0.0,1.0,1,4,39564571046.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,11.3,10.43,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7105,3 lb. Fiberglass Drilling Hammer,9.77,9.77,0.0,1.0,6,12,39564136276.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,9.19,8.48,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7109,3.5 lb. Axe w/Fiberglass Handle,21.71,26.29,0.210962690004606,1.0,1,6,39564571091.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,19.94,18.41,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M710K,HVLP Spray Gun Rebuild Kit,8.39,8.39,0.0,1.0,1,20,39564517105.0,10,Air Tools,1.0,Performance Tool,15,Tool Parts & Accessories,,,8.02,7.4,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M711,HVLP Gravity Feed Spray Gun 1.8 mm,40.5,40.5,0.0,1.0,1,5,39564507113.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,38.55,35.58,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7111,8 lb. Splitting Maul,29.82,36.41,0.2209926224010729,1.0,1,4,39564571114.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,28.09,25.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7112,1.25 lb. Axe w/Fiberglass Handle,9.34,11.36,0.21627408993576,1.0,1,6,39564571121.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,8.55,7.9,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7114,10 lb. Sledge Hammer w/Fiberglass Handle,29.3,36.16,0.2341296928327643,1.0,2,4,39564571145.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,27.51,25.39,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7115,12 lb. Sledge Hammer w/Fiberglass Handle,37.64,45.68,0.2136025504782146,1.0,2,4,39564571152.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,35.54,32.81,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7116,16 lb. Sledge Hammer w/Fiberglass Handle,40.59,49.84,0.2278886425227888,1.0,1,2,39564571169.0,3,Hardware Tools,1.0,Performance Tool,23,"Sledges, Axes & Mauls",,,38.16,35.23,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7132,32 oz. Rubber Mallet Fiberglass Handle,5.79,5.8,0.0017271157167528,1.0,6,24,39564571329.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,5.47,5.05,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7134,5 pc. Fiberglass Ball Pein,40.05,40.05,0.0,1.0,1,4,39564571343.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,37.39,34.51,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M715,Non-Aerosol Liquid Sprayer,34.31,34.31,0.0,1.0,1,10,39564107191.0,10,Air Tools,1.0,Performance Tool,9,Spray Guns,,,32.44,29.94,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7215,4-in-1 Quick Change Hammer,7.16,7.16,0.0,1.0,6,12,39564120411.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,6.69,6.17,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7216,16 oz. Hi-Viz Dead Blow Hammer,6.42,6.42,0.0,1.0,6,12,39564570230.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,6.11,5.64,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7224,24 oz. Hi-Viz Dead Blow Hammer,8.24,8.24,0.0,1.0,6,12,39564570247.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,7.9,7.3,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7232,32 oz. Hi-Viz Dead Blow Hammer,9.34,9.34,0.0,1.0,6,12,39564570254.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,8.96,8.27,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7234,3 pc. Dead Blow Hammer Set,32.95,32.94,-0.0003034901365707,1.0,3,12,39564118630.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,31.66,29.22,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7248,48 oz. Hi-Viz Dead Blow Hammer,11.84,11.84,0.0,1.0,6,12,39564570261.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,11.38,10.5,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M7264,64 oz. Hi-Viz Dead Blow Hammer,13.08,13.08,0.0,1.0,6,12,39564570278.0,3,Hardware Tools,1.0,Performance Tool,10,Hammers & Mallets,,,12.54,11.58,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M731,Aluminum Paint Cup,8.05,8.05,0.0,1.0,1,20,39564517310.0,10,Air Tools,1.0,Performance Tool,15,Tool Parts & Accessories,,,7.71,7.12,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-24,"3/4"" Dr. 3/4"" 6pt Impact Socket",8.55,8.87,0.0374269005847951,1.0,5,25,39564511240.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,7.98,7.37,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-26,"3/4"" Dr. 13/16"" 6pt Impact Socket",8.56,8.87,0.0362149532710278,1.0,5,25,39564511264.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.01,7.39,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-27,"3/4"" Dr. 13/16"" Square Impact Socket",9.67,10.03,0.0372285418821096,1.0,5,25,39564511271.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,9.02,8.32,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-28,"3/4"" Dr. 7/8"" 6pt Impact Socket",8.58,8.89,0.0361305361305361,1.0,5,25,39564511288.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.04,7.42,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-30,"3/4"" Dr. 15/16"" 6pt Impact Socket",8.61,8.94,0.038327526132404,1.0,5,25,39564511301.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.04,7.42,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-32,"3/4"" Dr. 1"" 6pt Impact Socket",8.65,8.97,0.0369942196531791,1.0,5,25,39564511325.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.09,7.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-34,"3/4"" Dr. 1-1/16 6pt Impact Socket",8.72,9.04,0.0366972477064218,1.0,5,25,39564511349.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.16,7.53,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-36,"3/4"" Dr. 1-1/8"" 6pt Impact Socket",8.87,9.2,0.0372040586245772,1.0,5,25,39564511363.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.29,7.65,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-38,"3/4"" Dr. 1-3/16"" 6pt Impact Socket",9.43,9.78,0.0371155885471898,1.0,5,25,39564511387.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,8.81,8.13,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-40,"3/4"" Dr. 1-1/4"" 6pt Impact Socket",9.97,10.36,0.0391173520561682,1.0,5,25,39564511400.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,9.27,8.55,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-42,"3/4"" Dr. 1-5/16"" 6pt Impact Socket",11.0,11.49,0.0445454545454546,1.0,5,25,39564511424.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,10.14,9.36,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-44,"3/4"" Dr. 1-3/8"" 6pt Impact Socket",10.08,10.6,0.0515873015873016,1.0,5,25,39564511448.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,9.19,8.48,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-46,"3/4"" Dr. 1-7/16"" 6pt Impact Socket",11.47,12.01,0.047079337401918,1.0,5,25,39564511462.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,10.52,9.71,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M740-48,"3/4"" Dr. 1-1/2"" 6pt Impact Socket",12.6,13.11,0.0404761904761905,1.0,5,25,39564511486.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,11.7,10.8,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M741-30,"3/4"" Dr. 30mm Impact Socket",7.77,8.2,0.0553410553410553,1.0,5,30,39564123535.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive MM DW 6pt",,7.01,6.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M741-36,"3/4"" Dr. 36mm Impact Socket",9.94,10.37,0.0432595573440643,1.0,5,30,39564123542.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive MM DW 6pt",,9.15,8.45,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M741-46,"3/4"" Dr. 46mm Impact Socket",13.36,13.99,0.0471556886227546,1.0,5,20,39564123559.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive MM DW 6pt",,12.27,11.32,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-32,"3/4"" Dr. 1"" Impact 6pt Deep Socket",16.74,17.32,0.0346475507765831,1.0,5,25,39564511622.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,15.71,14.5,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-34,"3/4"" Dr. 1-1/16"" 6pt Deep Impact Socket",16.77,17.33,0.0333929636255216,1.0,5,25,39564511646.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,15.77,14.56,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-36,"3/4"" Dr. 1-1/8"" 6pt Deep Impact Socket",16.82,17.43,0.0362663495838286,1.0,5,25,39564511660.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,15.75,14.54,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-40,"3/4"" Dr. 1-1/4"" 6pt Deep Impact Socket",17.76,18.4,0.0360360360360358,1.0,5,25,39564511707.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,16.65,15.37,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-42,"3/4"" Dr. 1-5/16"" 6pt Deep Impact Socket",18.33,18.99,0.0360065466448444,1.0,5,10,39564511721.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,17.15,15.83,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-44,"3/4"" Dr. 1-3/8"" 6pt Deep Impact Socket",19.75,20.53,0.039493670886076,1.0,5,10,39564511745.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,18.37,16.96,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-46,"3/4"" Dr. 1-7/16"" 6pt Deep Impact Socket",20.87,21.69,0.039290848107331,1.0,5,10,39564511769.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,19.43,17.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M742-48,"3/4"" Dr. 1-1/2"" 6pt Deep Impact Socket",21.68,22.44,0.0350553505535056,1.0,5,10,39564511783.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,20.37,18.8,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M743-30,"3/4"" Dr 30mm Deep Impact Socket",12.59,13.1,0.0405083399523431,1.0,5,20,39564123566.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive MM DW 6pt",,11.67,10.77,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M743-33,"3/4"" Dr. 33mm 6pt Deep Impact Socket",19.09,19.77,0.0356207438449449,1.0,5,25,39564511530.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive MM DW 6pt",,17.89,16.51,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M743-36,"3/4"" Dr. 36mm Deep Impact Socket",14.51,15.21,0.0482425913163335,1.0,5,20,39564123573.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive MM DW 6pt",,13.28,12.26,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-10,"1"" Dr. 13/16"" Sq Impact Socket",16.93,17.48,0.03248670998228,1.0,5,25,39564512308.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE Sq",,15.93,14.7,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-12,"1"" Dr. 7/8"" 6pt Impact Socket",12.92,13.36,0.0340557275541795,1.0,5,25,39564512322.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,12.11,11.18,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-14,"1"" Dr. 15/16"" 6pt Impact Socket",17.39,17.99,0.0345025876940769,1.0,5,25,39564512346.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,16.33,15.08,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-16,"1"" Dr. 1"" 6pt Impact Socket",12.39,12.4,0.0008071025020177,1.0,5,25,39564512360.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,11.59,10.69,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-20,"1"" Dr. 1-1/8"" Impact Socket",12.95,13.48,0.0409266409266411,1.0,5,20,39564123580.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,12.0,11.08,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-22,"1"" Dr. 1-3/16"" 6pt Impact Socket",18.01,18.68,0.0372015546918378,1.0,5,25,39564512421.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,16.84,15.55,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-32,"1"" Dr. 1-1/2"" 6pt Impact Socket",17.54,18.28,0.0421892816419613,1.0,5,25,39564512520.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,16.22,14.97,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-40,"1"" Dr. 1-3/4"" Impact Socket",19.13,19.83,0.03659174072138,1.0,5,10,39564123597.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,17.9,16.53,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-44,"1"" Dr. 1-7/8"" Impact Socket",21.75,22.63,0.0404597701149425,1.0,5,10,39564123603.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,20.19,18.64,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M745-52,"1"" Dr. 2-1/4"" Impact Socket",32.44,33.94,0.0462392108508014,1.0,5,10,39564123610.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,29.8,27.5,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M747-16,"1"" Dr. 1-1/8"" Deep Impact Socket",16.82,17.56,0.0439952437574315,1.0,5,20,39564123627.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,15.52,14.33,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M747-20,"1"" Dr. 1-1/4"" 6pt Deep Impact Socket",24.7,25.8,0.0445344129554656,1.0,5,10,39564512803.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,22.76,21.01,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M747-30,"1"" Dr. 1-1/2"" 6pt Deep Impact Socket",25.14,26.3,0.0461416070007956,1.0,5,10,39564512902.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,23.09,21.32,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M747-38,"1"" Dr. 1-3/4"" Deep Impact Socket",24.09,25.03,0.0390203403902034,1.0,5,10,39564123634.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive SAE 6pt",,22.42,20.69,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M765,"3/4"" to 1/2"" Impact Adapter",7.88,8.14,0.0329949238578681,1.0,5,50,39564507656.0,1,Professional Hand Tools,1.0,Performance Tool,1,Adapters & U-Joints,"Impact 1/2"" Drive",,7.48,6.9,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M771,"1/2"" Dr. 17/19mm Flip Impact Socket",5.43,5.66,0.0423572744014733,1.0,6,72,39564115820.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1/2"" Drive SAE DW 6pt",,5.01,4.62,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M772,"1/2"" Dr. 7/8""/21mm Flip Impact Socket",5.92,6.17,0.0422297297297298,1.0,6,72,39564115837.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1/2"" Drive SAE DW 6pt",,5.48,5.06,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M773,"1/2"" Dr. 22/22.5mm Flip Impact Socket",6.53,6.75,0.0336906584992342,1.0,6,96,39564131868.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1/2"" Drive SAE DW 6pt",,6.15,5.68,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M774,"4 pc. 1/2"" Dr. Flip Socket Set",18.24,19.31,0.0586622807017545,1.0,6,24,39564131875.0,1,Professional Hand Tools,1.0,Performance Tool,15,Socket Sets,"Impact 1/2"" Drive",,16.35,15.1,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M775,"1/2"" Dr 18.5mm/19.5mm Flip Impact Socket",4.39,4.58,0.0432801822323463,1.0,6,96,39564143823.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1/2"" Drive MM 6pt",,4.06,3.75,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M776,"1/2"" Dr 21/21.5mm Flip Impact",4.52,4.71,0.0420353982300885,1.0,6,96,39564143830.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1/2"" Drive MM 6pt",,4.2,3.88,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M780,"3/4"" x 1"" Impact Adapter",10.5,10.94,0.0419047619047618,1.0,5,25,39564507809.0,1,Professional Hand Tools,1.0,Performance Tool,1,Adapters & U-Joints,"Impact 3/4"" Drive",,9.74,8.99,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M782,"3/4 Dr. 1-1/2 x 13/16"" Sq Budd Socket",26.33,27.26,0.0353209266995824,1.0,5,10,39564507823.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 3/4"" Drive SAE DW 6pt",,24.7,22.8,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M783,"1"" Dr. 1-1/2 x 13/16"" Sq Budd Socket",28.93,30.08,0.0397511234013134,1.0,5,10,39564507830.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"Impact 1"" Drive Sq",,26.9,24.84,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
M785,"1"" x 3/4"" Impact Adapter",13.2,13.7,0.0378787878787878,1.0,5,25,39564507854.0,1,Professional Hand Tools,1.0,Performance Tool,1,Adapters & U-Joints,"Impact 1"" Drive",,12.34,11.39,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
